oi,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,IFGLEXPOR,IFGL REFRACTORIES LIMITED,144.65,143.46,145.99,135.5,136.85,5250922.56,37692,N, ,899,580,135.5
N,EQ,IGARASHI,IGARASHI MOTORS INDIA LTD,314.9,314,314,294.9,298.05,19657462.85,65206,N, ,2014,665,294.9
N,EQ,IGCL,INDOGULF CROPSCIENCES LTD,58.64,58.94,58.94,52.25,53.6,10223699.2,186742,N, ,2063,122,52.25
N,EQ,IGIL,INTERNATIO GEMM INS (I) L,338.45,334.8,334.8,316,318.8,138890676.7,430185,N, ,14186,442,287
N,EQ,IGL,INDRAPRASTHA GAS LTD,156.63,156,156,147.4,147.98,268387232.6,1791088,N, ,36467,229,147.4
N,EQ,IGPL,I G PETROCHEMICALS LTD,384.85,387,387.5,356.9,360.05,50717259.75,136913,N, ,3868,519.8,315
N,EQ,IIFL,IIFL FINANCE LIMITED,473,466.8,467,443.6,453.5,685434332.4,1518705,N, ,43320,675,306
N,EQ,IIFLCAPS,IIFL CAPITAL SERVICES LTD,269.8,267,267,253.55,255.05,117533710.8,455011,N, ,13833,411.3,180
N,EQ,IITL,INDUSTRIAL INV TRUST LTD,133.07,130.06,135,122.99,134.63,3455050.72,26401,N, ,1912,267.05,108
N,EQ,IKIO,IKIO TECHNOLOGIES LIMITED,116.98,115,115.01,106.35,107.79,20115064.4,181726,N, ,3912,289.95,106.35
N,EQ,IKS,INVENTURUS KNOWLEDGE SO L,1332.8,1320,1323.9,1262,1274.9,236295044.4,182458,N, ,14041,1876,1236.8
N,EQ,IMAGICAA,IMAGICAAWORLD ENT LTD,39.98,38.15,39.76,37.05,37.58,38489648.67,1003809,N, ,3830,75.55,37.05
N,EQ,IMFA,INDIAN METALS & FERRO,1235.3,1224.1,1224.1,1173,1179.7,112261203.7,94109,N, ,11340,1510.6,549.8
N,EQ,IMPAL,IND MOTOR PART & ACC LTD,995.6,1002.1,1004,955.6,966.2,2518141.6,2592,N, ,520,1184.5,931.85
N,EQ,INA,INSOLATION ENERGY LIMITED,101.3,101.3,101.3,94,94.75,54202215.19,560709,N, ,5358,104.9,91.11
N,EQ,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,32.94,32.94,32.94,31.02,31.43,112528.22,3540,N, ,43,52.87,30.7
N,EQ,INDBANK,INDBANK MERCH BANK,31.14,31.2,31.25,29.51,30.09,1448545.74,48019,N, ,754,47.15,25.5
N,EQ,INDGN,INDEGENE LIMITED,440.65,432.5,437.2,414,423.5,180768159.6,422085,N, ,27480,632.9,414
N,EQ,INDIACEM,THE INDIA CEMENTS LIMITED,359.85,351,356.05,345.25,349.45,74203566.95,211665,N, ,15281,485.8,253
N,EQ,INDIAGLYCO,INDIA GLYCOLS LTD,876.25,876.25,876.25,811,816.65,119893915.9,143386,N,XD,10303,2138,792.5
N,EQ,INDIAMART,INDIAMART INTERMESH LTD,1994.4,1961,1995.7,1943.1,1970.5,394944357.5,200497,N, ,13958,2799,1900.1
N,EQ,INDIANB,INDIAN BANK,878.65,861,869.9,833,838.2,1414103246,1677108,N, ,83159,1000,517.85
N,EQ,INDIANCARD,INDIAN CARD CLOTHING CO.,182.19,182.19,184,175,175.57,376413.57,2115,N, ,102,384,175
N,EQ,INDIANHUME,INDIAN HUME PIPE CO. LTD.,323.75,318.9,318.9,304.65,307.55,16589506.1,53129,N, ,1592,479,297
N,EQ,INDIASHLTR,INDIA SHELTER FIN CORP L,686.15,685,690.05,654.5,667.5,98820720.85,147261,N, ,9191,1011.75,650
N,SM,INDIFRA,INDIFRA LIMITED,13.45,12.85,12.85,12.8,12.8,51300,4000,N, ,2,24.5,12.65
N,EQ,INDIGOPNTS,INDIGO PAINTS LIMITED,743.75,738,738,711,712.95,96587309.75,134198,N, ,9436,1345.9,711
N,IV,INDIGRID,INDIGRID INFRASTRUCT TRST,165.22,165.97,165.97,163.01,163.99,188800481.9,1147995,N, ,4991,174,140.1
N,EQ,INDIQUBE,INDIQUBE SPACES LIMITED,148.05,141.05,147.5,132.05,135.56,13262935.14,96505,N, ,3312,243.8,132.05
N,EQ,INDNIPPON,INDIA NIPPON ELECT  LTD,735.2,735.2,735.25,705,710.25,17261723.4,24147,N, ,2282,1099.9,546
N,EQ,INDOAMIN,INDO AMINES LIMITED,88.27,87.89,87.89,81.9,82.12,13951968.92,167200,N, ,2021,176.25,81.9
N,EQ,INDOBORAX,INDO BORAX & CHEMICAL LTD,244.16,244.16,245,242.97,244.12,13291719.98,54529,N, ,404,301.85,160
N,EQ,INDOCO,INDOCO REMEDIES LTD.,192.2,189.32,194.29,181.7,182.93,7049321.31,37919,N, ,1493,349.8,181.7
N,EQ,INDOFARM,INDO FARM EQUIPMENT LTD,125.99,125,125,118,119.36,25721413.7,211450,N, ,2424,271.69,118
N,EQ,INDORAMA,INDO RAMA SYNTHETICS LTD,31.35,31.35,31.81,29,31.52,30299431.93,985786,N, ,2694,75,29
N,EQ,INDOSTAR,INDOSTAR CAPITAL FIN LTD,199.1,196.1,196.1,179.03,183.32,58406366.55,315689,N, ,3827,366.3,179.03
N,EQ,INDOTECH,INDO TECH TRANSFORM LTD.,1298.1,1278.9,1279.6,1225,1233.5,30174881.1,24185,N, ,2251,2787.4,1148
N,EQ,INDOTHAI,INDO THAI SEC LTD,252.15,253.85,264.75,245.7,258.2,259723676,1027614,N, ,8698,2212,143.65
N,EQ,INDOUS,INDO US BIOTECH LTD,104.19,104.19,106,100.11,102.55,6126989.13,59600,N, ,2738,206,96.05
N,EQ,INDOWIND,INDOWIND ENERGY LTD,8.83,8.98,8.98,8.25,8.42,3269733.61,387343,N, ,1461,23.96,8.02
N,EQ,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,396.25,389,390.25,365,369.1,116724563.2,312158,N, ,9218,640.85,321.95
N,EQ,INDSWFTLAB,IND SWIFT LABORATORIES LT,141.51,137.57,147,133,134.03,65698296.96,470474,N, ,6285,151.98,68.72
N,EQ,INDTERRAIN,IND TERRAIN FASHIONS LTD,28,27.99,29.27,27.25,27.73,1247319.37,44937,N, ,297,45,26.6
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,818.6,806.3,809,771.9,778.35,5874738203,7448050,N, ,139253,968.85,633.6
N,IV,INDUSINVIT,INDUS INFRA TRUST,124.27,129.4,129.4,121.11,123.55,12256022.32,98903,N, ,3699,129.4,105.01
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,434.55,430,430,411.8,413.6,2001873308,4793426,N, ,84417,481.5,312.55
N,SM,INFINIUM,INFINIUM PHARMACHEM LTD,202.45,205.5,205.5,200,203,1610250,8000,N, ,8,337,198
N,SM,INFLUX,INFLUX HEALTHTECH LIMITED,221.65,216,216,210,211.8,8405340,39600,N, ,62,261.95,120
N,EQ,INFOBEAN,INFOBEANS TECHNO. LTD.,139.73,136.5,136.9,129.32,131.42,105512956.5,801461,N, ,10656,1030,120.33
N,SM,INFOLLION,INFOLLION RESEARCH SER L,291.15,292,292,275,283,3710720,13200,N, ,31,575,275
N,EQ,INFOMEDIA,INFOMEDIA PRESS LIMITED,4.93,5.35,5.35,4.57,4.58,97235.27,20611,N, ,82,9.89,4.5
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,3647.5,3640,3654.1,3466,3537.8,58344413.1,16508,N, ,4716,4477.8,3063.3
N,SM,INM,INTERIORS & MORE LIMITED,181,180,180,180,180,10908000,60600,N, ,2,689,163
N,SM,INNOMET,INNOMET ADVANCED MATERI L,74.35,69.15,75,68,73.75,1988820,28200,N, ,33,216,63.15
N,EQ,INNOVACAP,INNOVA CAPTAB LIMITED,679.6,670,680.95,655.95,665.55,20672351.8,30992,N, ,3240,1020.7,622
N,EQ,INNOVANA,INNOVANA THINKLABS LTD,353.3,356.65,358.35,334,344.35,8500125.15,24505,N, ,1084,649.5,270.5
N,EQ,INNOVISION,INNOVISION LIMITED,519,467.7,470,374.2,374.2,3238613363,7314994,N, ,69975,470,374.2
N,EQ,INOXGREEN,INOX GREEN ENERGY SER LTD,150.4,150,150,132.58,135.01,1111945744,7985948,N, ,65096,279,104
N,EQ,INOXINDIA,INOX INDIA LIMITED,1180.7,1164,1179,1151.1,1162.9,124069320.5,106173,N, ,17685,1288,892.25
N,EQ,INOXWIND,INOX WIND LIMITED,81.84,80.78,80.78,75.63,76.15,1177333117,15237530,N, ,55205,201,75.63
N,EQ,INSECTICID,INSECTICIDES (I) LTD,574.85,573,596.95,546.15,569.8,27004638.05,47352,N, ,3581,1098,546.15
N,SM,INSPIRE,INSPIRE FILMS LIMITED,11.1,9.2,9.5,9.1,9.15,166000,18000,N, ,8,28.25,9
N,SM,INTEGRITY,INTEGRITY INFRABUILD DE L,106,105.5,105.5,105.5,105.5,6330000,60000,N, ,30,145.1,81.7
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,650.55,648,654.25,634.4,636.8,222042739.4,346023,N, ,15948,1255,577.4
N,EQ,INTENTECH,INTENSE TECHNOLOGIES LTD,83.98,85.7,85.7,76,77.61,4884882.25,61561,N, ,1289,149.9,76
N,EQ,INTERARCH,INTERARCH BLDNG SOLTN LTD,1742.4,1738.9,1738.9,1650,1673.6,138237651,82399,N, ,10511,2762.6,1264
N,EQ,INTLCONV,INTL CONVEYORS LIMITED,69.74,70,70,64.09,65.46,8184086.36,123241,N, ,3696,114.54,64.09
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,1,1.01,1.01,0.96,0.97,1500435.12,1525042,N, ,873,1.83,0.96
N,SM,INVICTA,INVICTA DIAGNOSTIC LTD,71,74,74,67.5,67.5,8653520,128000,N, ,24,105,58.1
N,EQ,IOB,INDIAN OVERSEAS BANK,33.72,33.5,33.5,31.8,32.11,209750223.8,6478301,N, ,28573,45.15,31.55
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,74.36,74.25,74.25,71.11,71.56,83300626.39,1152900,N, ,9404,126.66,57.5
N,EQ,IONEXCHANG,ION EXCHANGE (INDIA) LTD,338.05,337.05,337.05,312.7,317.25,116731101,364619,N, ,17846,580.75,312.7
N,EQ,IPCALAB,IPCA LABORATORIES LTD,1544.9,1543.6,1550,1488.3,1529.9,271598428.7,178461,N, ,14864,1624,1168.2
N,SM,IPHL,INDIAN PHOSPHATE LIMITED,52.5,51.5,51.65,51.5,51.6,618660,12000,N, ,10,78.25,42.4
N,EQ,IPL,INDIA PESTICIDES LIMITED,136.99,136.99,136.99,125.1,126.72,35685649.11,275386,N, ,4780,245.84,123.11
N,SM,IPSL,INTEGRATED PERSO SER LTD,248.9,223.25,223.5,210,211,1498150,7000,N, ,13,385,210
N,EQ,IRB,IRB INFRA DEV LTD.,41.51,41,41.28,39.77,40.24,402025625.1,9897363,N, ,46230,54.28,38.3
N,IV,IRBINVIT,IRB INVIT FUND,57.96,57.95,58.52,57.05,58.36,82830138.34,1436776,N, ,9963,65.25,49.91
N,EQ,IRCON,IRCON INTERNATIONAL LTD,123.68,122,122,114.5,115.24,552759898.2,4720612,N, ,61297,225.52,114.5
N,EQ,IRCTC,INDIAN RAIL TOUR CORP LTD,522.85,520,522.8,506.6,510.3,1325395310,2589941,N, ,71323,820.25,506.6
N,EQ,IREDA,INDIAN RENEWABLE ENERGY,116.37,115,115.05,110,110.51,1161726844,10405779,N, ,65092,186.58,110
N,EQ,IRIS,IRIS REGTECH SOLUTION LTD,226.57,230,230,216,218.46,4490028.07,20256,N, ,633,426.95,203
N,EQ,IRISDOREME,IRIS CLOTHINGS LIMITED,29.5,29.5,29.5,27.31,27.83,10202931.27,364628,N, ,1234,68.7,27.31
N,EQ,IRMENERGY,IRM ENERGY LIMITED,199.19,198.9,198.9,185,186.44,24222879.29,128054,N, ,4114,393,185
N,EQ,ISFT,INTRASOFT TECH. LTD,65.69,65.69,65.69,58.48,59.53,2283285.95,36925,N, ,604,120.99,58.48
N,EQ,ISGEC,ISGEC HEAVY ENG LTD,888.15,885,890,860,883.05,72294404.7,82312,N, ,6781,1281.3,683.95
N,SM,ISHAN,ISHAN INTERNATIONAL LTD,0.6,0.6,0.6,0.55,0.55,456000,816000,N, ,15,1.3,0.55
N,EQ,ISHANCH,ISHAN DYES N CHEMICALS L,51.02,50.11,54.97,49,52.36,793374.79,15428,N, ,243,83.37,36
N,EQ,ITCHOTELS,ITC HOTELS LIMITED,149.01,147.86,147.86,139.1,140.11,1392219501,9802612,N, ,101672,261.62,139.1
N,EQ,ITDC,INDIA TOUR. DEV. CO. LTD.,426.7,424,424.15,386.55,390.05,30038367,75158,N, ,2830,712.8,386.55
N,EQ,ITI,ITI LTD,270.6,266,269,250.05,253.45,331758122.9,1289598,N, ,24676,372.85,234.04
N,EQ,IVALUE,IVALUE INFOSOLUTIONS LTD,235.38,230.39,231.9,207.35,212.6,32303669.02,147416,N, ,4780,340,207.35
N,EQ,IVC,IL&FS INVESTMENT MANAGERS,6.91,6.85,6.9,6.02,6.41,6753532.74,1066698,N, ,3439,10.53,6.02
N,EQ,IVP,IVP LTD,130.67,129.03,130.9,121.01,126.22,1089445.12,8667,N, ,290,206.99,121.01
N,EQ,IXIGO,LE TRAVENUES TECHNOLOGY L,173.54,170.55,172.4,162.65,166.57,318543034.1,1909224,N, ,44919,339.15,123.29
N,EQ,J&KBANK,J & K BANK LTD.,118.82,115.68,116.31,108,109.33,925675213.5,8331744,N, ,46215,128.48,87.3
N,EQ,JAGRAN,JAGRAN PRAKASHAN LIMITED,61.13,61.17,61.17,59.77,59.85,22084414.45,368196,N, ,2779,83.8,59.77
N,EQ,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,183.34,181.32,182.68,180,182.15,23044247.17,126970,N, ,2534,301.65,155
N,EQ,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,64.68,63.07,63.65,57.5,57.76,280816394.9,4728870,N, ,24266,149.45,57.5
N,EQ,JAICORPLTD,JAI CORP LIMITED,102.12,100.8,100.8,93.15,94.69,127250787.8,1306362,N, ,12312,178.24,81.49
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,181.05,173,173,173,173,3200500,18500,N, ,1,322.85,173
N,SM,JAINIK,JAINIK POWER CABLES LTD,116,112.25,113,110.2,110.2,2272440,20400,N, ,13,153.1,60.6
N,EQ,JAINREC,JAIN RESOURCE RECYCLING L,441.2,438,444.4,417.5,439.65,759529487.2,1755478,N, ,37244,461,247.57
N,EQ,JAIPURKURT,NANDANI CREATION LIMITED,28.62,28.66,29,25.8,27.1,2231817.43,83073,N, ,1124,54.59,25.8
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,2.1,2,2,2,2,12000,6000,N, ,2,13.75,2
N,EQ,JAMNAAUTO,JAMNA AUTO IND LTD,119.68,117.88,117.88,111.26,112.44,239122288.1,2106541,N, ,19082,152.6,69.7
N,EQ,JARO,JARO INS OF TEC MG N RE L,486.15,478,478,444.6,457.5,94647547.45,207515,N, ,7298,890,386
N,EQ,JASH,JASH ENGINEERING LIMITED,368.5,362.5,368,337.2,344.3,53247826.55,152762,N, ,6265,698.95,337.2
N,EQ,JAYAGROGN,JAYANT AGRO ORGANICS LTD,167.59,166,170.9,162,166.94,2857801.15,17166,N, ,315,280.3,162
N,EQ,JAYBARMARU,JAY BHARAT MARUTI LTD,85.88,86.3,86.3,78.5,78.72,27459962.69,341834,N, ,3998,115.89,55.5
N,SM,JAYBEE,JAY BEE LAMINATIONS LTD,87.75,85,86.1,80,80.7,8626150,102500,N, ,109,300,70
N,SM,JAYESH,JAYESH LOGISTICS LIMITED,160.9,159,159,144,149.05,8555600,57000,N, ,23,183,106.35
N,EQ,JAYKAY,JAYKAY ENTERPRISES LTD,132.62,130.62,131.79,123.24,124.13,16189042.27,129192,N, ,2061,219.7,122.89
N,EQ,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,74.24,71.8,73.49,68.4,68.9,379509215.2,5417201,N, ,23983,94.3,29.21
N,EQ,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,80.61,79.35,79.9,76.6,77.04,4651908.72,59800,N, ,1125,122.71,72.91
N,EQ,JBCHEPHARM,J B CHEMICALS AND PHARMA,2138.6,2138.6,2138.6,2069.2,2080.3,530908299.2,254449,N, ,35950,2195,1385.75
N,EQ,JBMA,JBM AUTO LIMITED,567.25,556,569.4,533,540.7,1182312392,2165425,N, ,46118,790,477
N,EQ,JETFREIGHT,JET FREIGHT LOGISTICS LTD,17.88,17.88,17.88,16.51,17.2,1024556.65,59873,N, ,330,21.4,10.44
N,SM,JEYYAM,JEYYAM GLOBAL FOODS LTD,29.3,28.35,28.5,25.6,25.9,6295100,232000,N, ,80,74.5,25.6
N,SM,JFLLIFE,JFL LIFE SCIENCES LIMITED,9.95,9.9,9.9,9.5,9.5,463800,48000,N, ,8,22.2,9.5
N,EQ,JGCHEM,J.G.CHEMICALS LIMITED,332,331.2,331.2,312.5,315.15,37449390.6,118114,N, ,3520,558,280.45
N,EQ,JHS,JHS SVEND. LAB. LTD,7.93,7.99,7.99,6.55,6.84,5647118.44,804071,N, ,2912,16.46,6.55
N,EQ,JINDALPHOT,JINDAL PHOTO LIMITED,1141.4,1141.4,1142.7,1022.3,1058.5,83573063.6,78843,N, ,4040,1616.6,610
N,EQ,JINDALPOLY,JINDAL POLY FILMS LIMITED,957.25,909.4,909.4,909.4,909.4,8158227.4,8971,N, ,156,1026.45,365
N,EQ,JINDALSAW,JINDAL SAW LIMITED,194.13,192.01,192.01,177.72,179.11,728509312.9,4015756,N, ,44705,283.59,153
N,EQ,JINDRILL,JINDAL DRILLING IND. LTD,475.25,475.25,475.25,452.7,459.1,153731560.9,334456,N, ,9780,954,440.1
N,EQ,JINDWORLD,JINDAL WORLDWIDE LTD,21.32,20.98,21,19.1,19.67,12398069.36,618674,N, ,2687,79.3,19.1
N,EQ,JISLDVREQS,JAIN DVR EQUITY SHARES,21.65,21.97,21.97,20.2,21.01,1581762.92,76085,N, ,287,35.95,18.5
N,EQ,JISLJALEQS,JAIN IRRIGATION SYSTEMS,30.17,29.99,30.01,27.1,27.67,338023485.2,11954315,N, ,20836,66.45,27.1
N,SM,JIWANRAM,JIWANRAM SHEODUTTRA IND L,5.2,5,5,4.35,4.35,85200,18000,N, ,3,11.8,4.35
N,EQ,JKCEMENT,JK CEMENT LIMITED,5000,4950,5011,4822.5,4878.5,540780815,110507,N, ,32766,7565.5,4650.9
N,EQ,JKIL,JKUMAR INFR.LTD.,488.3,480,480.2,454.1,460.8,441066161.4,946679,N, ,13152,765.6,454.05
N,EQ,JKIPL,JINKUSHAL INDUSTRIES LTD,51.58,51,52.99,49.5,50.93,7599930.28,150985,N, ,649,126.95,49.5
N,EQ,JKLAKSHMI,JK LAKSHMI CEMENT LTD,592.85,592.85,592.85,575,577.8,63857399.6,110192,N, ,11477,1021.2,574.55
N,EQ,JKPAPER,JK PAPER LIMITED,336.9,333.8,337.2,312,315.25,104443118.7,327056,N, ,11774,444.8,290
N,EQ,JKTYRE,JK TYRE & INDUSTRIES LTD,417.25,411,411.55,390,392.05,349011111.2,877062,N, ,33275,611.9,244
N,EQ,JLHL,JUPITER LIFE LINE HOSP L,1268.9,1272.9,1272.9,1235.4,1258.2,16303538.1,13036,N, ,2801,1770,1198.8
N,EQ,JMA,JULLUNDUR MOT AGENCY LTD,80.57,81.95,81.95,78.12,79.88,400035.75,4999,N, ,173,111.99,64.3
N,EQ,JMFINANCIL,JM FINANCIAL LIMITED,123.16,120.56,120.57,115.84,117.66,444808360.8,3779260,N, ,31737,199.8,80.2
N,EQ,JNKINDIA,JNK INDIA LIMITED,237.53,233.5,234.21,220.5,223.39,30204575.57,134394,N, ,2796,419.55,200.92
N,EQ,JOCIL,JOCIL LIMITED,110.49,112.77,112.77,107,108.26,2082794.77,18771,N, ,125,177.8,106.21
N,EQ,JPOLYINVST,JIND POL INV & FIN CO LTD,1165.7,1152.6,1174.7,1071.2,1086,99097050.1,90744,N, ,5749,1487.7,651
N,EQ,JPPOWER,JAIPRAKASH POWER VEN. LTD,16.36,15.5,15.64,14.46,14.67,2459182605,164508974,N, ,86040,27.7,12.52
N,EQ,JSFB,JANA SMALL FIN BANK LTD,349.25,349.25,349.25,330,343.65,109790278.7,325532,N, ,10810,552.5,330
N,EQ,JSL,JINDAL STAINLESS LIMITED,721.95,720.45,721,691.5,695.7,412520811.1,591700,N, ,28489,884,496.6
N,EQ,JSLL,JEENA SIKHO LIFECARE LTD,611.3,605,605,574.15,586.65,118684412.2,202461,N, ,10975,2450,400.25
N,EQ,JSWCEMENT,JSW CEMENT LIMITED,116.13,114.55,114.7,112.4,113.09,338914311.2,2988028,N, ,28900,162.15,106.65
N,EQ,JSWHL,JSW HOLDINGS LIMITED,15142,14700,14964,13700,13817,208807816,14824,N, ,5922,27740,13700
N,EQ,JSWINFRA,JSW INFRASTRUCTURE LTD,251.15,248.15,249,240,241.3,446805371.3,1840136,N, ,35822,349,240
N,EQ,JTEKTINDIA,JTEKT INDIA LIMITED,127.27,127.27,127.27,119.1,120.08,16085329.8,131857,N, ,2232,188.5,116.6
N,EQ,JTLIND,JTL INDUSTRIES LIMITED,52.11,51.33,51.61,49.1,49.41,115018272.8,2294871,N, ,10317,85.99,49.1
N,EQ,JUBLCPL,JUBILANT AGRI N CON PRO L,1657.5,1634.1,1642.4,1505,1549.7,11258909.5,7151,N, ,1233,3013.4,1020
N,EQ,JUBLFOOD,JUBILANT FOODWORKS LTD,451.55,448,448,436.2,438.05,424002200.8,960419,N, ,28423,727.95,436.2
N,EQ,JUBLINGREA,JUBILANT INGREVIA LIMITED,583.3,582.55,582.6,552,565.15,151744463.5,268916,N, ,13821,851.8,535.2
N,EQ,JUBLPHARMA,JUBILANT PHARMOVA LTD,831.35,815,831.3,804.15,816.2,139154306.3,171243,N, ,17173,1248,786.05
N,EQ,JUNIPER,JUNIPER HOTELS LIMITED,204.63,204.62,204.62,192.5,193.43,26820955.76,137276,N, ,3663,345.55,192.5
N,EQ,JUSTDIAL,JUSTDIAL LTD.,520.4,517.95,517.95,499.5,500.75,103496088.6,205262,N, ,7882,1048.9,499.5
N,EQ,JWL,JUPITER WAGONS LIMITED,262.6,259.4,259.4,249,252.6,432603215.6,1711997,N, ,28216,457,246.2
N,EQ,JYOTHYLAB,JYOTHY LABS LIMITED,208.55,208,208,199,199.6,117063266.9,580447,N, ,25757,399.9,199
N,EQ,JYOTICNC,JYOTI CNC AUTOMATION LTD,739.95,739.95,739.95,704,722.45,249930255,348713,N, ,24811,1330,686.75
N,SM,JYOTIGLOBL,JYOTI GLOBAL PLAST LTD,36,35,36.5,34.8,35.1,1132900,32000,N, ,11,77.75,34.8
N,EQ,JYOTISTRUC,JYOTI STRUCTURES LTD,10.46,10.35,10.36,9.62,9.75,141415989.4,14347350,N, ,13157,22.18,7.94
N,SM,K2INFRA,K2 INFRAGEN LIMITED,47.8,46.65,50.7,46.4,49,2264280,46800,N, ,66,90.9,44.5
N,EQ,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,208.95,208.1,209.55,192.8,194.95,14217650.6,72110,N, ,2014,334.7,180
N,EQ,KAJARIACER,KAJARIA CERAMICS LTD,951.35,958.05,958.05,877.6,890.85,418263693.4,465318,N, ,28233,1321.9,758.7
N,EQ,KAKATCEM,KAKATIYA CEM SUGAR &IND L,100.5,100.5,100.5,96,97.09,373483.53,3797,N, ,121,179.29,96
N,EQ,KALAMANDIR,SAI SILKS (KALAMANDIR) L,100.65,100.49,100.49,94.85,95.81,103083910.6,1067909,N, ,12753,223.03,94.55
N,EQ,KALPATARU,KALPATARU LIMITED,296.25,295,296.15,281.1,282.9,16550077.15,57774,N, ,2588,457.4,281.1
N,EQ,KALYANIFRG,KALYANI FORGE LIMITED,554.5,554.55,554.55,523.6,533.9,1785926.95,3278,N, ,225,890,495
N,EQ,KALYANKJIL,KALYAN JEWELLERS IND LTD,382.7,378.7,378.7,361.1,362.7,1400423011,3830721,N, ,53945,617.7,347.5
N,EQ,KAMATHOTEL,KAMAT HOTELS (I) LTD,182.56,179.37,179.37,160.95,162.57,19675840.94,116506,N, ,3435,347,160.95
N,EQ,KAMDHENU,KAMDHENU LIMITED,21.12,21.01,21.02,19.06,19.26,53779548.82,2711634,N, ,4911,35.95,19.06
N,EQ,KAMOPAINTS,KAMDHENU VENTURES LIMITED,4.29,4.16,4.26,3.97,4.13,2407511.12,585911,N, ,1225,12.49,3.95
N,EQ,KANANIIND,KANANI INDUSTRIES LTD,1.35,1.37,1.37,1.17,1.28,274139.75,213347,N, ,499,2.72,1.17
N,SM,KANDARP,KANDARP DG SMART BPO LTD,142,136,136,136,136,136000,1000,N, ,1,169,70.3
N,EQ,KANORICHEM,KANORIA CHEMICALS & INDUS,62.98,62.96,62.96,58.26,59.4,4837299.46,80669,N, ,236,101.75,58.15
N,EQ,KANPRPLA,KANPUR PLASTIPACK LIMITED,178.57,179,179,151.25,157.83,4858992.81,30511,N, ,1216,249.5,104.5
N,EQ,KANSAINER,KANSAI NEROLAC PAINTS LTD,166.77,166,166,157.91,159.07,66409678.82,414532,N, ,15554,271.18,157.91
N,EQ,KARMAENG,KARMA ENERGY LIMITED,38.96,37.15,38.18,37.02,37.65,157511.12,4225,N, ,55,86.93,35.7
N,SM,KARNIKA,KARNIKA INDUSTRIES LTD,113.85,113.85,114.7,113.85,114,342550,3000,N, ,3,973,106.05
N,EQ,KARURVYSYA,KARUR VYSYA BANK LTD,263.9,259,263.5,255.55,261.15,946714591.1,3652466,N, ,77799,343.45,198.32
N,SM,KATARIA,KATARIA INDUSTRIES LTD,102,102.5,103,100.55,102.4,2325750,22800,N, ,19,129,85.5
N,EQ,KAUSHALYA,KAUSHALYA INFRA DEV LTD.,767.95,788.05,790,756,773.2,212279.65,276,N, ,70,1841.9,750
N,EQ,KAYA,KAYA LIMITED,282.95,283.5,283.5,248.35,252.25,17280615.1,66946,N, ,3306,487.9,204.43
N,EQ,KAYNES,KAYNES TECHNOLOGY IND LTD,3620.6,3550,3596,3347,3409.7,5141797148,1495670,N, ,94655,7705,3294.9
N,SM,KAYTEX,KAYTEX FABRICS LIMITED,69.35,68.95,68.95,68.95,68.95,55160,800,N, ,1,156.9,54.5
N,SM,KCEIL,KAY CEE ENERGY & INFRA L,116.95,115,115,105,109.55,6965450,64000,N, ,101,388.05,105
N,SM,KCK,KCK INDUSTRIES LTD,19.4,19,19,15.55,15.7,9934250,577500,N, ,107,52.35,15.55
N,EQ,KCP,KCP LTD,137.5,135.12,136,127,128.2,42066646.44,322907,N, ,4196,230,127
N,EQ,KCPSUGIND,KCP SUGAR IND CORP LTD.,23.82,24.15,24.15,22.7,23.01,4896638.68,212036,N, ,1129,41.1,21.75
N,EQ,KDDL,KDDL LIMITED,2195.4,2155,2173,2079.3,2102.5,50543986.3,23868,N, ,2811,3351,2068
N,EQ,KEC,KEC INTL. LIMITED,546.1,540,540.3,511.9,514.85,264972240.3,506074,N, ,20575,947,511.9
N,EQ,KECL,KIRLOSKAR ELECTRIC CO LTD,83.35,81.89,86.8,79.96,83.17,41480400.98,494576,N, ,4701,151.92,75.47
N,EQ,KEEPLEARN,DSJ KEEP LEARNING LTD,1.82,1.86,1.86,1.69,1.73,56939.91,32015,N, ,151,4.74,1.69
N,EQ,KEI,KEI INDUSTRIES LTD.,4188,4110,4121.5,3937,3990.5,1478633179,370258,N, ,47116,5303,2424
N,SM,KEL,KUNDAN EDIFICE LIMITED,77.25,77,77.1,77,77.1,555000,7200,N, ,4,148,77
